SDS 2.1RQ Results	1																								
38		fp1 day3 v	Actb-Rn00667869_m1	Endogenous Control	20.92301	19.34592						20.956345						Automatic			Automatic	0.770067	201204		john dawes card 1
39		fp1 day3 v	Hif1a-Rn00577560_m1	Target	27.470108	9.018518		27.470108		6.5137634		20.956345		0	1			Automatic			Automatic	1.0161575	201204		john dawes card 1
40		fp1 day3 v	Ccl17-Rn00589290_m1	Target	33.997066	0.74561536		33.997066		13.040722		20.956345		0	1			Automatic			Automatic	0.12348082	201204		john dawes card 1
41		fp1 day3 v	Pten-Rn00477208_m1	Target	25.145676	8.398377		25.145676		4.189331		20.956345		0	1			Automatic			Automatic	0.70178765	201204		john dawes card 1
42		fp1 day3 v	Ngfb-Rn01533872_m1	Target	32.54573	5.1865916		32.54573		11.589386		20.956345		0	1			Automatic			Automatic	0.8326259	201204		john dawes card 1
43		fp1 day3 v	Il10-Rn00563409_m1	Target	Undetermined	0.025092363		40		19.043655		20.956345						Automatic			Automatic	0.28454646	201204		john dawes card 1
44		fp1 day3 v	Cxcl12-Rn00573260_m1	Target	25.742168	9.39166		25.742168		4.785824		20.956345		0	1			Automatic			Automatic	1.0438013	201204		john dawes card 1
45		fp1 day3 v	Il1rap-Rn00492642_m1	Target	30.64161	8.0217905		30.64161		9.685265		20.956345		0	1			Automatic			Automatic	1.044433	201204		john dawes card 1
46		fp1 day3 v	Stat3-Rn00562562_m1	Target	25.798025	7.128541		25.798025		4.8416805		20.956345		0	1			Automatic			Automatic	0.78019255	201204		john dawes card 1
47		fp1 day3 v	Ccr5-Rn00588629_m1	Target	28.881958	9.6383505		28.881958		7.9256134		20.956345		0	1			Automatic			Automatic	0.9460624	201204		john dawes card 1
48		fp1 day3 v	Cxcl1-Rn00578225_m1	Target	33.94899	3.8710043		33.94899		12.992645		20.956345		0	1			Automatic			Automatic	0.6588785	201204		john dawes card 1
49		fp1 day3 v	Csf3-Rn00567344_m1	Target	34.65525	1.1834797		34.65525		13.698906		20.956345		0	1			Automatic			Automatic	0.23247567	201204		john dawes card 1
50		fp1 day3 v	Il18-Rn00824548_m1	Target	28.780907	6.0607963		28.780907		7.824562		20.956345		0	1			Automatic			Automatic	0.59288484	201204		john dawes card 1
51		fp1 day3 v	Ccr3-Rn00588614_m1	Target	34.95507	1.1336472		34.95507		13.998726		20.956345		0	1			Automatic			Automatic	0.20174281	201204		john dawes card 1
52		fp1 day3 v	Ccr4-Rn00591783_s1	Target	37.045467	1.6716584		37.045467		16.089123		20.956345		0	1			Automatic			Automatic	0.39073327	201204		john dawes card 1
53		fp1 day3 v	Ccr9-Rn00597283_m1	Target	35.600647	2.5606408		35.600647		14.644302		20.956345		0	1			Automatic			Automatic	0.30018288	201204		john dawes card 1
54		fp1 day3 v	Jak2-Rn00580452_m1	Target	28.343864	7.0191317		28.343864		7.38752		20.956345		0	1			Automatic			Automatic	0.8382364	201204		john dawes card 1
55		fp1 day3 v	Cmklr1-Rn00573616_s1	Target	26.502375	8.76651		26.502375		5.54603		20.956345		0	1			Automatic			Automatic	0.8251539	201204		john dawes card 1
56		fp1 day3 v	Ccl2-Rn00580555_m1	Target	29.953669	2.303303		29.953669		8.997324		20.956345		0	1			Automatic			Automatic	0.26797473	201204		john dawes card 1
57		fp1 day3 v	Lif-Rn00573491_g1	Target	33.94185	5.170559		33.94185		12.985504		20.956345		0	1			Automatic			Automatic	1.0591687	201204		john dawes card 1
58		fp1 day3 v	Ccl22-Rn01536591_m1	Target	31.701086	4.501918		31.701086		10.744741		20.956345		0	1			Automatic			Automatic	0.56238765	201204		john dawes card 1
59		fp1 day3 v	Ccl7-Rn01467286_m1	Target	28.391527	6.728354		28.391527		7.4351826		20.956345		0	1			Automatic			Automatic	0.7429022	201204		john dawes card 1
60		fp1 day3 v	Ccl28-Rn00586715_m1	Target	Undetermined	0.03345275		40		19.043655		20.956345						Automatic			Automatic	0.06297014	201204		john dawes card 1
61		fp1 day3 v	Adipoq-Rn00595250_m1	Target	20.939062	8.143252		20.939062		-0.017282486		20.956345		0	1			Automatic			Automatic	0.5794267	201204		john dawes card 1
62		fp1 day3 v	Col1a1-Rn00801649_g1	Target	19.5495	6.0197387		19.5495		-1.4068451		20.956345		0	1			Automatic			Automatic	0.6879202	201204		john dawes card 1
63		fp1 day3 v	Mmp7-Rn00563467_m1	Target	34.5765	3.228917		34.5765		13.620155		20.956345		0	1			Automatic			Automatic	0.4870306	201204		john dawes card 1
64		fp1 day3 v	Ptgs2-Rn01483828_m1	Target	33.33729	3.8154762		33.33729		12.380947		20.956345		0	1			Automatic			Automatic	0.6977228	201204		john dawes card 1
65		fp1 day3 v	Igf1-Rn00710306_m1	Target	25.081638	5.427435		25.081638		4.1252937		20.956345		0	1			Automatic			Automatic	0.5405554	201204		john dawes card 1
66		fp1 day3 v	Adrbk1-Rn00562822_m1	Target	Undetermined	9.188782		27.27368		6.317335		20.956345		0	1			Automatic			Automatic	1.1925166	201204		john dawes card 1
67		fp1 day3 v	Tnfsf10-Rn00595556_m1	Target	28.947643	5.8071294		28.947643		7.9912987		20.956345		0	1			Automatic			Automatic	0.7377486	201204		john dawes card 1
68		fp1 day3 v	Ccl3-Rn00564660_m1	Target	32.913536	1.0754277		32.913536		11.957191		20.956345		0	1			Automatic			Automatic	0.20858486	201204		john dawes card 1
69		fp1 day3 v	Ccr2-Rn00573193_s1	Target	28.542072	5.773488		28.542072		7.5857277		20.956345		0	1			Automatic			Automatic	0.51234233	201204		john dawes card 1
70		fp1 day3 v	Ccl11-Rn00569995_m1	Target	28.314419	5.518369		28.314419		7.358074		20.956345		0	1			Automatic			Automatic	0.6014034	201204		john dawes card 1
71		fp1 day3 v	Txnip-Rn01533890_g1	Target	23.708374	8.156988		23.708374		2.7520294		20.956345		0	1			Automatic			Automatic	0.7374579	201204		john dawes card 1
72		fp1 day3 v	Nfkb1-Rn01399583_m1	Target	28.705462	7.737983		28.705462		7.749117		20.956345		0	1			Automatic			Automatic	0.960099	201204		john dawes card 1
73		fp1 day3 v	Xcl1-Rn00592605_m1	Target	33.763393	2.2978349		33.763393		12.807049		20.956345		0	1			Automatic			Automatic	0.40686604	201204		john dawes card 1
74		fp1 day3 v	Ccl21b-Rn01764651_g1	Target	28.852835	5.8280845		28.852835		7.89649		20.956345		0	1			Automatic			Automatic	0.7431351	201204		john dawes card 1
75		fp1 day3 v	Ccl5-Rn00579590_m1	Target	31.592503	4.992985		31.592503		10.636158		20.956345		0	1			Automatic			Automatic	0.6787538	201204		john dawes card 1
76		fp1 day3 v	Ptges-Rn00572047_m1	Target	28.535074	8.7451935		28.535074		7.5787296		20.956345		0	1			Automatic			Automatic	1.0433096	201204		john dawes card 1
77		fp1 day3 v	Tlr4-Rn00569848_m1	Target	29.288208	5.8460994		29.288208		8.331863		20.956345		0	1			Automatic			Automatic	0.60153335	201204		john dawes card 1
78		fp1 day3 v	Cxcl9-Rn00595504_m1	Target	31.060436	5.284937		31.060436		10.104092		20.956345		0	1			Automatic			Automatic	0.6019537	201204		john dawes card 1
79		fp1 day3 v	Ltb4r-Rn00572209_s1	Target	36.668293	0.28488064		36.668293		15.711948		20.956345		0	1			Automatic			Automatic	0.10144025	201204		john dawes card 1
80		fp1 day3 v	Edn2-Rn00561135_m1	Target	Undetermined	0.021176279		40		19.043655		20.956345						Automatic			Automatic	0.2	201204		john dawes card 1
81		fp1 day3 v	Cxcl5-Rn00573587_g1	Target	34.09223	4.6371946		34.09223		13.135887		20.956345		0	1			Automatic			Automatic	0.749637	201204		john dawes card 1
82		fp1 day3 v	C5r1-Rn00586108_m1	Target	27.056982	8.282403		27.056982		6.1006374		20.956345		0	1			Automatic			Automatic	1.0027024	201204		john dawes card 1
83		fp1 day3 v	Ccl6-Rn01456402_g1	Target	26.716898	6.5630684		26.716898		5.7605534		20.956345		0	1			Automatic			Automatic	0.81505364	201204		john dawes card 1
84		fp1 day3 v	Gapdh-Rn99999916_s1	Endogenous Control	24.081127	5.6152186						20.956345						Automatic			Automatic	0.6178933	201204		john dawes card 1
85		fp1 day3 v	Il4-Rn01456866_m1	Target	Undetermined	0.03033936		40		19.043655		20.956345						Automatic			Automatic	0.5125734	201204		john dawes card 1
86		fp1 day3 v	Vhl-Rn00583795_m1	Target	29.547085	5.6589575		29.547085		8.59074		20.956345		0	1			Automatic			Automatic	0.6962761	201204		john dawes card 1
87		fp1 day3 v	Edn1-Rn00561129_m1	Target	30.922304	4.237666		30.922304		9.96596		20.956345		0	1			Automatic			Automatic	0.62083536	201204		john dawes card 1
88		fp1 day3 v	Ccl24-Rn01481451_m1	Target	28.843798	5.240823		28.843798		7.887453		20.956345		0	1			Automatic			Automatic	0.5972034	201204		john dawes card 1
89		fp1 day3 v	Il1a-Rn00566700_m1	Target	28.936264	2.0344691		28.936264		7.9799194		20.956345		0	1			Automatic			Automatic	0.059066646	201204		john dawes card 1
90		fp1 day3 v	Cxcr4-Rn00573522_s1	Target	28.4187	8.944963		28.4187		7.4623547		20.956345		0	1			Automatic			Automatic	1.1586581	201204		john dawes card 1
91		fp1 day3 v	Agtrl1-Rn00580252_s1	Target	25.82239	7.3267536		25.82239		4.866045		20.956345		0	1			Automatic			Automatic	0.9014568	201204		john dawes card 1
92		fp1 day3 v	Tgfb1-Rn00572010_m1	Target	25.985949	6.5294094		25.985949		5.029604		20.956345		0	1			Automatic			Automatic	0.6234665	201204		john dawes card 1
93		fp1 day3 v	Fgf2-Rn00570809_m1	Target	28.7091	5.8525004		28.7091		7.752756		20.956345		0	1			Automatic			Automatic	0.665144	201204		john dawes card 1
94		fp1 day3 v	Myd88-Rn01640052_g1	Target	28.609472	7.073977		28.609472		7.6531277		20.956345		0	1			Automatic			Automatic	0.7758144	201204		john dawes card 1
95		fp1 day3 v	Ccbp2-Rn00589581_m1	Target	30.387293	5.986703		30.387293		9.430948		20.956345		0	1			Automatic			Automatic	0.71280897	201204		john dawes card 1
96		fp1 day3 v	Cx3cl1-Rn00593186_m1	Target	28.102549	5.9564533		28.102549		7.146204		20.956345		0	1			Automatic			Automatic	0.69514847	201204		john dawes card 1
97		fp2 day3 v	Il12a-Rn00584538_m1	Target	32.23947	8.574296		32.23947		11.006191		21.23328		0.40779495	0.7537746			Automatic			Automatic	1.0175787	201204		john dawes card 1
98		fp2 day3 v	Cebpe-Rn00567306_g1	Target	33.191975	1.541578		33.191975		11.958694		21.23328		-0.039409637	1.0276932			Automatic			Automatic	0.26428357	201204		john dawes card 1
99		fp2 day3 v	Il5-Rn01459975_m1	Target	34.760574	2.7201128		34.760574		13.527294		21.23328		-1.1704826	2.2508698			Automatic			Automatic	0.36130795	201204		john dawes card 1
100		fp2 day3 v	Slit2-Rn00575268_m1	Target	32.3337	5.557443		32.3337		11.100418		21.23328		-0.06398773	1.0453513			Automatic			Automatic	0.95422596	201204		john dawes card 1
101		fp2 day3 v	Ptgds-Rn00564605_m1	Target	32.702732	4.8740635		32.702732		11.469452		21.23328		-2.6411705	6.238376			Automatic			Automatic	0.37859982	201204		john dawes card 1
102		fp2 day3 v	Cxcr3-Rn00584689_m1	Target	33.764767	5.5799885		33.764767		12.5314865		21.23328		1.0474663	0.48381713			Automatic			Automatic	0.89772755	201204		john dawes card 1
103		fp2 day3 v	Il2-Rn00587673_m1	Target	36.80096	2.7382386		36.80096		15.56768		21.23328		1.300209	0.40606734			Automatic			Automatic	0.7051987	201204		john dawes card 1
104		fp2 day3 v	Il8ra-Rn00570857_s1	Target	35.738995	2.5782974		35.738995		14.505714		21.23328		-0.51449203	1.4284911			Automatic			Automatic	0.29705846	201204		john dawes card 1
105		fp2 day3 v	Rgs3-Rn00571037_m1	Target	28.876366	6.2316685		28.876366		7.6430855		21.23328		0.15050316	0.9009362			Automatic			Automatic	0.6562716	201204		john dawes card 1
106		fp2 day3 v	Alpl-Rn00564931_m1	Target	32.81128	5.9131107		32.81128		11.577999		21.23328		-0.9206085	1.8929136			Automatic			Automatic	0.87829894	201204		john dawes card 1
107		fp2 day3 v	18S-Hs99999901_s1	Endogenous Control	21.23328	7.490567		21.23328				21.23328						Automatic			Automatic	0.8473376	201204		john dawes card 1
108		fp2 day3 v	Pdgfa-Rn00709363_m1	Target	28.500809	8.151927		28.500809		7.2675285		21.23328		-0.22135925	1.1658314			Automatic			Automatic	1.151145	201204		john dawes card 1
109		fp2 day3 v	Mmp13-Rn01448197_m1	Target	35.288925	2.5723329		35.288925		14.055645		21.23328		0.09662247	0.9352199			Automatic			Automatic	0.4351176	201204		john dawes card 1
110		fp2 day3 v	Tnf-Rn99999017_m1	Target	31.258484	4.1648197		31.258484		10.025204		21.23328		-0.90291977	1.8698465			Automatic			Automatic	0.6038425	201204		john dawes card 1
111		fp2 day3 v	Grb2-Rn00578230_m1	Target	33.667976	0.6633346		33.667976		12.434696		21.23328		-0.14931107	1.1090398			Automatic			Automatic	0.2312383	201204		john dawes card 1
112		fp2 day3 v	Il1b-Rn00580432_m1	Target	32.46613	5.316649		32.46613		11.232849		21.23328		0.7174187	0.60818464			Automatic			Automatic	0.7981445	201204		john dawes card 1
113		fp2 day3 v	Ccl9-Rn01471276_m1	Target	31.92365	2.9931252		31.92365		10.690371		21.23328		-0.32694435	1.2543538			Automatic			Automatic	0.42461607	201204		john dawes card 1
114		fp2 day3 v	Cxcl10-Rn00594648_m1	Target	30.88078	5.6884575		30.88078		9.647499		21.23328		1.641079	0.3206166			Automatic			Automatic	0.6213923	201204		john dawes card 1
115		fp2 day3 v	Runx2-Rn01512296_m1	Target	31.170954	0.53218377		31.170954		9.937674		21.23328		-0.97657394	1.9677868			Automatic			Automatic	0.10030804	201204		john dawes card 1
116		fp2 day3 v	Ccr1-Rn00571950_s1	Target	29.34314	4.7291045		29.34314		8.109859		21.23328		-0.10266495	1.073755			Automatic			Automatic	0.46858382	201204		john dawes card 1
117		fp2 day3 v	Cx3cr1-Rn00591798_m1	Target	29.135885	7.8775177		29.135885		7.902605		21.23328		0.43318748	0.74062365			Automatic			Automatic	0.76806015	201204		john dawes card 1
118		fp2 day3 v	Ccl4-Rn00587826_m1	Target	32.56193	4.740169		32.56193		11.328651		21.23328		0.16937256	0.88922936			Automatic			Automatic	0.7759767	201204		john dawes card 1
119		fp2 day3 v	Ifng-Rn00594078_m1	Target	36.953075	3.269693		36.953075		15.719795		21.23328		-3.3238602	10.013401			Automatic			Automatic	1.0265654	201204		john dawes card 1
120		fp2 day3 v	Gpr30-Rn00592091_s1	Target	30.552988	6.1491733		30.552988		9.319708		21.23328		-0.08734131	1.0624105			Automatic			Automatic	0.7717798	201204		john dawes card 1
121		fp2 day3 v	Col2a1-Rn00491926_g1	Target	28.931536	3.4315844		28.931536		7.6982555		21.23328		-0.77549934	1.7117825			Automatic			Automatic	0.15269013	201204		john dawes card 1
122		fp2 day3 v	Cxcl2-Rn00586403_m1	Target	33.88242	4.163608		33.88242		12.649139		21.23328		-2.2157059	4.6450877			Automatic			Automatic	0.6235918	201204		john dawes card 1
123		fp2 day3 v	Bdnf-Rn00560868_m1	Target	Undetermined	0.027431965		40		18.76672		21.23328						Automatic			Automatic	0.2	201204		john dawes card 1
124		fp2 day3 v	Il12b-Rn00575112_m1	Target	34.4357	5.791442		34.4357		13.202419		21.23328		-0.4540825	1.3699113			Automatic			Automatic	1.0121967	201204		john dawes card 1
125		fp2 day3 v	Il6-Rn00561420_m1	Target	36.41455	3.1362286		36.41455		15.181271		21.23328		1.7604752	0.29515094			Automatic			Automatic	0.7106979	201204		john dawes card 1
126		fp2 day3 v	Tnfrsf1a-Rn00565310_m1	Target	27.485153	4.752837		27.485153		6.251873		21.23328		-0.18735695	1.1386757			Automatic			Automatic	0.6337161	201204		john dawes card 1
127		fp2 day3 v	Il8rb-Rn00567841_m1	Target	33.370106	3.8827314		33.370106		12.136826		21.23328		-0.70355225	1.6285096			Automatic			Automatic	0.57857907	201204		john dawes card 1
128		fp2 day3 v	Cxcl11-Rn00788262_g1	Target	35.283234	1.8293743		35.283234		14.049953		21.23328		1.2636757	0.4164815			Automatic			Automatic	0.31151986	201204		john dawes card 1
129		fp2 day3 v	Vegfa-Rn00582935_m1	Target	27.008163	7.0633073		27.008163		5.7748833		21.23328		0.13310623	0.911866			Automatic			Automatic	0.91666675	201204		john dawes card 1
130		fp2 day3 v	Il13-Rn00587615_m1	Target	35.907425	2.8021975		35.907425		14.674145		21.23328		-4.3695107	20.670633			Automatic			Automatic	0.7238301	201204		john dawes card 1
131		fp2 day3 v	Ccl20-Rn00570287_m1	Target	Undetermined	0.018332243		40		18.76672		21.23328						Automatic			Automatic	0.6032615	201204		john dawes card 1
132		fp2 day3 v	Tac1-Rn00562002_m1	Target	35.264717	3.2870266		35.264717		14.031437		21.23328		0.6820679	0.6232713			Automatic			Automatic	0.5766078	201204		john dawes card 1
133		fp2 day3 v	B2m-Rn00560865_m1	Target	21.89334	7.7329817		21.89334		0.660059		21.23328		-0.048164368	1.0339485			Automatic			Automatic	0.8998897	201204		john dawes card 1
134		fp2 day3 v	Actb-Rn00667869_m1	Endogenous Control	21.002623	8.189337						21.23328						Automatic			Automatic	0.770067	201204		john dawes card 1
135		fp2 day3 v	Hif1a-Rn00577560_m1	Target	27.541433	7.095241		27.541433		6.308153		21.23328		-0.20561028	1.153174			Automatic			Automatic	1.0161575	201204		john dawes card 1
136		fp2 day3 v	Ccl17-Rn00589290_m1	Target	Undetermined	0.022369385		40		18.76672		21.23328		5.725998	0.018893085			Automatic			Automatic	0.12348082	201204		john dawes card 1
137		fp2 day3 v	Pten-Rn00477208_m1	Target	25.330946	5.4219604		25.330946		4.097666		21.23328		-0.09166527	1.0655994			Automatic			Automatic	0.70178765	201204		john dawes card 1
138		fp2 day3 v	Ngfb-Rn01533872_m1	Target	33.34065	4.22228		33.34065		12.107368		21.23328		0.5179825	0.69834775			Automatic			Automatic	0.8326259	201204		john dawes card 1
139		fp2 day3 v	Il10-Rn00563409_m1	Target	Undetermined	0.018501759		40		18.76672		21.23328						Automatic			Automatic	0.28454646	201204		john dawes card 1
140		fp2 day3 v	Cxcl12-Rn00573260_m1	Target	26.043053	7.8180065		26.043053		4.8097725		21.23328		0.02394867	0.9835371			Automatic			Automatic	1.0438013	201204		john dawes card 1
141		fp2 day3 v	Il1rap-Rn00492642_m1	Target	30.930454	6.45089		30.930454		9.697174		21.23328		0.011909485	0.99177897			Automatic			Automatic	1.044433	201204		john dawes card 1
142		fp2 day3 v	Stat3-Rn00562562_m1	Target	25.655262	6.4777803		25.655262		4.421982		21.23328		-0.41969872	1.3376482			Automatic			Automatic	0.78019255	201204		john dawes card 1
143		fp2 day3 v	Ccr5-Rn00588629_m1	Target	29.579483	7.6488776		29.579483		8.346203		21.23328		0.42058945	0.7471193			Automatic			Automatic	0.9460624	201204		john dawes card 1
144		fp2 day3 v	Cxcl1-Rn00578225_m1	Target	33.678387	3.3306732		33.678387		12.4451065		21.23328		-0.54753876	1.46159			Automatic			Automatic	0.6588785	201204		john dawes card 1
145		fp2 day3 v	Csf3-Rn00567344_m1	Target	Undetermined	0.036993504		40		18.76672		21.23328		5.067814	0.029815082			Automatic			Automatic	0.23247567	201204		john dawes card 1
146		fp2 day3 v	Il18-Rn00824548_m1	Target	28.82354	5.5921297		28.82354		7.5902596		21.23328		-0.23430252	1.1763378			Automatic			Automatic	0.59288484	201204		john dawes card 1
147		fp2 day3 v	Ccr3-Rn00588614_m1	Target	Undetermined	0.08357251		40		18.76672		21.23328		4.767994	0.036702093			Automatic			Automatic	0.20174281	201204		john dawes card 1
148		fp2 day3 v	Ccr4-Rn00591783_s1	Target	34.56727	3.0615187		34.56727		13.333988		21.23328		-2.7551346	6.7511563			Automatic			Automatic	0.39073327	201204		john dawes card 1
149		fp2 day3 v	Ccr9-Rn00597283_m1	Target	35.86197	2.0011117		35.86197		14.628689		21.23328		-0.015613556	1.0108813			Automatic			Automatic	0.30018288	201204		john dawes card 1
150		fp2 day3 v	Jak2-Rn00580452_m1	Target	28.767708	5.561025		28.767708		7.5344276		21.23328		0.1469078	0.90318424			Automatic			Automatic	0.8382364	201204		john dawes card 1
151		fp2 day3 v	Cmklr1-Rn00573616_s1	Target	26.671719	7.5385857		26.671719		5.4384384		21.23328		-0.10759163	1.0774281			Automatic			Automatic	0.8251539	201204		john dawes card 1
152		fp2 day3 v	Ccl2-Rn00580555_m1	Target	29.571	2.3322175		29.571		8.337719		21.23328		-0.659605	1.57965			Automatic			Automatic	0.26797473	201204		john dawes card 1
153		fp2 day3 v	Lif-Rn00573491_g1	Target	34.480934	4.6888657		34.480934		13.247654		21.23328		0.2621498	0.8338444			Automatic			Automatic	1.0591687	201204		john dawes card 1
154		fp2 day3 v	Ccl22-Rn01536591_m1	Target	32.917614	3.39131		32.917614		11.684334		21.23328		0.93959236	0.5213802			Automatic			Automatic	0.56238765	201204		john dawes card 1
